,description,link,pDate,title
72,휘발유 가격이 가장 싼 주유소는 경북 칠곡군에 위치한 알뜰주유소 상표의 대광셀프주유소가 리터당 1517원에 판매해 가장 저렴했다. 경유 가격이 가장 싼 주유소는 경남 김해시에 위치한 칼텍스 상표의...,https://www.jejutwn.com/news/article.html?no=147433,2022-09-30 09:14:00,휘발유·경유 가격비교 2022년 9월 30일 기름값 가장 싼 주유소 는
73,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여준다고. 브라이언은 이에 그치지 않고 일명 라떼 토크를 쉴 틈 없이...,https://n.news.naver.com/mnews/article/609/0000635010?sid=106,2022-09-30 09:02:00,브라이언 매니저 12 감량 깜짝 공개 트레이너 비주얼 전참시
74,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여준다. 브라이언은 이에 그치지 않고 일명 라떼 토크를 쉴 틈 없이 이어가며...,https://n.news.naver.com/mnews/article/437/0000315772?sid=106,2022-09-30 08:57:00,전참시 브라이언 매니저 12 감량 환골탈태 근황
75,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여준다고. 브라이언은 이에 그치지 않고 일명 라떼 토크를 쉴 틈 없이...,http://www.slist.kr/news/articleView.html?idxno=388938,2022-09-30 08:56:00,전참시 브라이언 새 회사 설립 매니저 진땀뺀 라떼 토크
76,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여줄 예정이다. 또 브라이언은 일명 라떼 토크 를 쉴 틈 없이 이어가 매니저의...,https://n.news.naver.com/mnews/article/421/0006365879?sid=106,2022-09-30 08:54:00,전참시 브라이언 매니저 무려 12 감량 환골탈태 근황 컷
77,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여준다고. 브라이언은 이에 그치지 않고 일명 라떼 토크를 쉴 틈 없이...,https://n.news.naver.com/mnews/article/408/0000168376?sid=106,2022-09-30 08:54:00,전참시 브라이언 매니저 12 감량 보디 프로필까지 섭렵
78,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여준다고. 브라이언은 이에 그치지 않고 일명 라떼 토크를 쉴 틈 없이...,https://n.news.naver.com/mnews/article/109/0004709010?sid=106,2022-09-30 08:45:00,브라이언 매니저 12 감량..연예인 미모 됐네 전참시
79,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여준다고. 브라이언은 이에 그치지 않고 일명 라떼 토크를 쉴 틈 없이...,https://n.news.naver.com/mnews/article/076/0003921881?sid=106,2022-09-30 08:44:00,브라이언 매니저 12 감량 보디 프로필까지 3년만 환골탈태 전참시
80,브라이언은 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여줄 예정이다. 이뿐 아니라 일명 라떼 토크를 쉴 틈 없이 이어가며 매니저의 진땀을 쏙 빼놓았다는...,https://n.news.naver.com/mnews/article/009/0005024106?sid=106,2022-09-30 08:43:00,전참시 브라이언 12 감량한 매니저와 3년만 귀환
81,새로운 회사를 설립하며 대표가 된 그는 소액의 주차비는 물론 주유소 의 기름값까지 꼼꼼히 체크하는 등 이전보다 더 알뜰 해진 모습을 보여준다고. 브라이언은 이에 그치지 않고 일명 라떼 토크를 쉴 틈 없이...,https://n.news.naver.com/mnews/article/117/0003651452?sid=106,2022-09-30 08:41:00,브라이언 매니저에게 무슨 일이 12 감량 후 환골탈태 전참시
82,또 알뜰주유소 와 상표가 없는 주유소 등의 최근 5년간 석유 불법유통 적발 건수도 254곳에 달했다. 유형별로는 품질 부적합이 1046곳으로 가장 많았다. 품질 부적합 제품은 관리 혹은 보관 소홀 인위적 제품...,http://www.newspost.kr/news/articleView.html?idxno=102188,2022-09-29 15:24:00,5년간 석유 불법유통 주유소 1866곳... 에너지 최다
83,에너지도 기존 주유소 를 친환경 에너지를 직접 생산해 판매하는 에너지 슈퍼스테이션 으로 전환해... 오사카 여행객이 현지에서 사용할 수 있는 알뜰 한 혜택도 있다. 진에어는 오사카 항공권 예매 고객 대상으로...,http://www.greened.kr/news/articleView.html?idxno=297940,2022-09-28 18:01:00,산업 이모저모 로 넷제로에 성큼 ... 가상 발전소 기술 개발...
84,2010년대 들어서는 알뜰주유소 상표를 등록해 정부가 직접 석유 유통 사업에 진출했고 공기업을 동원해 무수익 영업을 펼치며 민간 시장 가격을 교란시키고 있다는 비난을 받고 있다. 석유 사업자들로부터 가격을...,http://www.e-platform.net/news/articleView.html?idxno=74977,2022-09-28 16:14:00,뻔한 석유 가격 정유사 닦달하면 뭐라도 나올까
85,현대오일뱅크 주유소는 2만 1371건으로 4위 알뜰주유소 가 8361건으로 5위를 기록했다. 최근 1년간 여성 소비자 주유소 관심도 순위. 사진 데이터앤리서치 아울러 국내 5곳 정유사 주유소 중 여성 소비자의 관심도가...,https://www.asiatime.co.kr/article/20220928500151,2022-09-28 12:46:00,오늘의 케미칼 케미칼· 에너지·롯데케미칼
86,현대오일뱅크 주유소가 2만1 371건으로 4위 알뜰주유소 가 8361건으로 5위를 기록했다. 국내 5곳 정유사 주유소 중 여성 소비자의 관심도가 가장 높은 곳은 인 것으로 나타났다. 에너지가 뒤를 이었다. 프로필...,https://www.fetv.co.kr/news/article.html?no=125319,2022-09-28 11:12:00,에너지 2분기 주유소 관심도 1위 여성 관심도 톱
87,뒤이어 칼텍스 주유소는 4만1127건 현대오일뱅크 주유소는 2만1371건 알뜰주유소 는 8361건 등으로 집계됐다. 국내 5곳 정유사 중 여성 소비자의 관심도가 가장 높은 곳은 인 것으로 조사됐고 에너지는 2위를...,http://www.gasnews.com/news/articleView.html?idxno=106956,2022-09-28 10:06:00,주유소 관심도 에너지 1위 기록
88,현대오일뱅크 주유소가 2만 1371건으로 4위 알뜰주유소 가 8361건으로 5위를 기록했다. 한편 국내 5곳 정유사 주유소 중 여성 소비자의 관심도가 가장 높은 곳은 에쓰오일인 것으로 나타났다. 에너지가 뒤를 이었다....,http://kpenews.com/View.aspx?No=2549425,2022-09-28 09:50:00,리뷰 그녀들은 어디서 기름 넣나..여성 드라이버들이 가장 관심 많은 주유소 ...
89,반면 일반 주유소에 비해 가격이 상대적으로 저렴하다고 알려진 알뜰주유소 의 여성 포스팅 수는 176건에 그쳤다. 데이터앤리서치 관계자는 알뜰 주유소 숫자가 적은 탓도 있지만 경기 침체기에도 불구하고 다른...,https://www.cstimes.com/news/articleView.html?idxno=513843,2022-09-28 08:56:00,빅데이터로 본 여성 드라이버 관심도 높은 주유소 브랜드는
90,현대오일뱅크 주유소가 2만1 371건으로 4위 알뜰주유소 가 8 361건으로 5위를 기록했다. 한편 국내 5곳 정유사 주유소 중 여성 드라이버의 관심도가 가장 높은 곳은 인 것으로 나타났다. 2분기 전체 관심도 1위였던...,http://www.thebigdata.co.kr/view.php?ud=202209280745114205d0a8833aad_23,2022-09-28 08:56:00,에너지 2분기 주유소 관심도 1위 여성 관심도 1위는
91,에쓰오일이 5만8 699건으로 뒤를 이었다. 칼텍스 주유소가 4만1 127건으로 1 2위와 큰 폭의 차이를 보이며 3위에 그쳤다. 현대오일뱅크 주유소가 2만1 371건으로 4위 알뜰주유소 가 8 361건으로 5위를 기록했다.,http://www.ikld.kr/news/articleView.html?idxno=261630,2022-09-28 08:44:00,에너지 2분기 주유소 관심도 1위 에쓰오일· 칼텍스 순
92,도입 10년이 지났지만 여전히 알뜰주유소 는 논란에 휩싸여 있다. 시사오늘 김유종 길을 가다 보면 특정 주유소 앞에 차들이 길게 늘어선 모습을 가끔 볼 수 있습니다. 다른 주유소에 비해 기름값이 싸기...,http://www.sisaon.co.kr/news/articleView.html?idxno=143244,2022-09-27 19:14:00,가격 안정 시장 교란 논란의 알뜰주유소 정진호의 정책
93,아울러 협회에서는 정부의 알뜰주유소 정책 개선을 위해 정부와 대통령실 국회 등을 통해 지속적으로 문제점을 지적하고 개선을 촉구해 왔으며 이에 최근 국책연구기관인 에너지경제연구원에서는 알뜰주유소 는 불공정...,http://www.todayenergy.kr/news/articleView.html?idxno=252774,2022-09-27 15:54:00,창간축사 유기준 한국 주유소 협회 회장
94,아울러 협회에서는 정부의 알뜰주유소 정책 개선을 위해 정부와 대통령실 국회 등을 통해 지속적으로 문제점을 지적하고 개선을 촉구해 왔으며 이에 최근 국책연구기관인 에너지경제연구원은 알뜰주유소 는 불공정...,http://www.e-platform.net/news/articleView.html?idxno=74928,2022-09-27 07:58:00,주유소 업계에 지속적 관심과 날카로운 비평 기대
95,알뜰주유소 운영기관인 석유공사가 국책연구기관인 에너지경제연구원에 의뢰한 알뜰주유소 사업 10년 평가와 과제 에 대한 연구 용역 결과가 공개됐다. 에너지경제연구원은 지난 4월 석유공사에 최종 연구 결과를...,http://www.e-platform.net/news/articleView.html?idxno=74898,2022-09-27 07:56:00,알뜰 10년 소비자 편익 2조 주유소 정상 이익 편취
96,지역내 유류가 가장 싼 곳은 청주 알뜰주유소 청원구 직지대로 830 로 휘발유 1654원 경유 1785원에 판매되고 있다. 등유는 칼텍스바이오주유소 청원구 오창읍 과학산업3로 로 1400원에 판매된다. 휘발유...,http://www.dynews.co.kr/news/articleView.html?idxno=674485,2022-09-26 18:16:00,채소류 등 농산물과 공산품 물가상승 고공행진
97,주유소업계 한 관계자는 정유사 공급가격 경쟁을 유도하기 위해서는 경쟁 가격인 알뜰주유소 공급가격을 공개하면 정부의 목적을 달성할 수 있을 것 이라며 정유사간 경쟁 유도가 목적이라지만 실질적 대책은 없이...,http://www.e-platform.net/news/articleView.html?idxno=74930,2022-09-26 17:44:00,정유사 가격보고·공개 확대 입법예고 산업부 돌연 취소
98,알뜰주유소 와 상표가 없는 주유소도 최근 5년간 적발 건수가 254건에 달했다. 석유 불법유통 건수는 2018년 665건 2019년 396건 2020년 249건으로 점차 감소세를 보였으나 2021년에는 320건으로 반등했다. 2022년에도 8월...,http://www.lawleader.co.kr/news/articleView.html?idxno=8884,2022-09-26 16:42:00,이동주 석유 불법유통 적발 주유소 칼텍스 순 세금탈루 수단
99,전국 2200개쯤 칼텍스 주유소 와 470개쯤 오토오아시스 정비소에서 사용 가능하다. 엠비즈는 3월 차량관리 통합 서비스인 마이카를 오픈했다. 마이카는 차량 경정비 수입 브랜드 타이어 비대면 실시간 정비...,https://it.chosun.com/site/data/html_dir/2022/09/26/2022092601824.html,2022-09-26 16:00:00,엠비즈 알뜰 한 차량관리 위한 주유·정비 특화 상품 선봬
100,알뜰주유소 와 상표가 없는 주유소도 254건에 달했다. 석유 불법유통 건수는 2018년 전체 665건 2019년 396건 2020년 249건으로 감소세를 보였으나 지난해 320건으로 소폭 늘었다. 올해는 지난달까지 236건을 기록 전년과...,http://www.e2news.com/news/articleView.html?idxno=245944,2022-09-26 12:24:00,2022 국감 지난해부터 다시 기승하는 가짜 저질석유
101,알뜰주유소 와 상표가 없는 주유소도 최근 5년간 적발 건수가 254건에 달했다. 석유 불법유통 건수는 지난 2018년 665건 2019년 396건 2020년 249건으로 점차 감소세를 보였으나 2021년에는 320건으로 다시 반등하는 모습을...,http://www.todayenergy.kr/news/articleView.html?idxno=252695,2022-09-26 11:34:00,석유 불법유통 5년간 1 866건··· 에너지 최다
102,알뜰주유소 와 상표가 없는 주유소의 적발 건수도 254건에 달했다. 적발 사유 유형 중 품질 부적합이 5년간 1 046건으로 가장 많았다. 정량에 미달한 석유를 판매한 주유소는 같은 기간 234곳 가짜 석유 적발 사례는...,http://www.newsroad.co.kr/news/articleView.html?idxno=20176,2022-09-26 10:04:00,이노베이션 주유소 가짜 석유 불법유통 최다 ... 유해물질 배출 위험
103,25일 휘발유를 리터 당 1581원에 파는 경북 포항시의 한 알뜰주유소 에서 승용차가 기름을 넣고 있다. 이날 유가정보사이트 오피넷에 따르면 전국 주유소 휘발유 평균 판매가격은 전일보다 1.94원 내린 당 1715....,https://n.news.naver.com/mnews/article/023/0003718167?sid=101,2022-09-26 05:04:00,기름값 내림세 휘발유 당 1500원대 주유소 도
104,상표별로는 알뜰주유소 판매가격이 낮았지만 칼텍스 상표 판매가격이 높았다. 알뜰주유소 의 휘발유 평균가격은 리터당 1 703.2원으로 가장 낮았지만 칼텍스 상표 주유소가 1 740.3원으로 높아 37.1원의...,http://www.todayenergy.kr/news/articleView.html?idxno=252658,2022-09-25 21:12:00,휘발유·경유 2주째 인하 리터당 8.8원 2.7원 내려
105,상표별로는 칼텍스 주유소가 리터당 평균 1740.3원으로 가장 비쌌고 이어 에너지 1739.3원 1733.1원 현대오일뱅크 1728.4원 알뜰주유소 1703.2원 순이었다. 국내 주유소 휘발유와 경유 판매가격...,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065577008125302,2022-09-25 10:58:00,주간 휘발유 가격 리터당 1731.6원 8.8원↓ ·경유 가격 1855.0원 2.7원↓ ...
106,상표별로는 알뜰주유소 의 휘발유 판매가격이 리터당 1703.2원으로 가장 저렴했고 칼텍스 주유소의 휘발유가 1740.3원으로 가장 비쌌다. 경유도 알뜰주유소 평균가격이 리터당 1832.원으로 가장 낮았고 칼텍스...,https://n.news.naver.com/mnews/article/417/0000854832?sid=102,2022-09-25 06:25:00,국제유가 하락에 휘발유·경유도 뚝 가장 저렴한 주유소 는
